Project_ID,Project_Name,Asset_Class,Country,Development_Stage,Solar_Capacity_MW,BESS_Power_MW,BESS_Energy_MWh,Cost_Profile_Label,Cost_Line_ID,Cost_Category,Cost_Group,Cost_Description,Vendor,One_Off_or_Recurring,Period,Currency,Amount_USD_mn,Total_Project_Cost_USD_mn,Cost_per_Solar_MW_USD_mn,Cost_as_pct_Total,Controllable_Flag,Duplicate_Group_ID,Potential_Duplicate_Flag,Expected_Optimization_Flag,Synthetic_Flag
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C015,EPC contingency,Contingency,EPC contingency,Vendor_6,One-off,Development / Construction,USD,6.77,136.39,0.0376,4.96,Yes,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_7,One-off,Development / Construction,USD,2.31,136.39,0.0128,1.69,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_8,One-off,Development / Construction,USD,3.55,136.39,0.0197,2.6,Yes,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C001,Development & permitting,EPC,Development & permitting,Vendor_2,One-off,Development / Construction,USD,4.85,159.31,0.0285,3.04,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C002,Land,EPC,Land,Vendor_3,One-off,Development / Construction,USD,4.68,159.31,0.0275,2.94,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C003,PV modules,EPC,PV modules,Vendor_4,One-off,Development / Construction,USD,42.04,159.31,0.2473,26.39,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C004,Inverters,EPC,Inverters,Vendor_5,One-off,Development / Construction,USD,9.86,159.31,0.058,6.19,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C005,Balance of plant,EPC,Balance of plant,Vendor_6,One-off,Development / Construction,USD,22.15,159.31,0.1303,13.9,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C006,BESS equipment,BESS,BESS equipment,Vendor_7,One-off,Development / Construction,USD,33.6,159.31,0.1976,21.09,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C007,Grid interconnection,Grid,Grid interconnection,Vendor_8,One-off,Development / Construction,USD,12.36,159.31,0.0727,7.76,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C008,Civil works,EPC,Civil works,Vendor_9,One-off,Development / Construction,USD,7.59,159.31,0.0446,4.76,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C009,Owner's engineer,Advisory,Owner's engineer,Vendor_1,One-off,Development / Construction,USD,1.78,159.31,0.0105,1.12,Yes,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C010,Technical advisory,Advisory,Technical advisory,Vendor_2,One-off,Development / Construction,USD,1.09,159.31,0.0064,0.68,Yes,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C011,Construction insurance,Insurance,Construction insurance,Vendor_3,One-off,Development / Construction,USD,2.0,159.31,0.0118,1.26,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C012,Legal due diligence,Advisory,Legal due diligence,Vendor_4,One-off,Development / Construction,USD,0.89,159.31,0.0052,0.56,Yes,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C013,Transaction legal advisory,Advisory,Transaction legal advisory,Vendor_5,One-off,Development / Construction,USD,0.67,159.31,0.0039,0.42,Yes,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C014,Financing fees,Financing,Financing fees,Vendor_6,One-off,Development / Construction,USD,2.8,159.31,0.0165,1.76,Yes,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C015,EPC contingency,Contingency,EPC contingency,Vendor_7,One-off,Development / Construction,USD,7.46,159.31,0.0439,4.68,Yes,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_8,One-off,Development / Construction,USD,2.22,159.31,0.0131,1.39,Partially,,No,No,Yes
COST_SOLB_019,Jordan Flex,Solar PV + BESS,Jordan,Construction,170,70,140,Mid-cost solar+BESS,COST_SOLB_019-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_9,One-off,Development / Construction,USD,3.27,159.31,0.0192,2.05,Yes,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C001,Development & permitting,EPC,Development & permitting,Vendor_3,One-off,Development / Construction,USD,6.57,178.98,0.0235,3.67,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C002,Land,EPC,Land,Vendor_4,One-off,Development / Construction,USD,5.94,178.98,0.0212,3.32,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C003,PV modules,EPC,PV modules,Vendor_5,One-off,Development / Construction,USD,57.84,178.98,0.2066,32.32,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C004,Inverters,EPC,Inverters,Vendor_6,One-off,Development / Construction,USD,15.43,178.98,0.0551,8.62,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C005,Balance of plant,EPC,Balance of plant,Vendor_7,One-off,Development / Construction,USD,33.99,178.98,0.1214,18.99,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C006,BESS equipment,BESS,BESS equipment,Vendor_8,One-off,Development / Construction,USD,0.0,178.98,0.0,0.0,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C007,Grid interconnection,Grid,Grid interconnection,Vendor_9,One-off,Development / Construction,USD,16.59,178.98,0.0592,9.27,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C008,Civil works,EPC,Civil works,Vendor_1,One-off,Development / Construction,USD,11.52,178.98,0.0411,6.44,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C009,Owner's engineer,Advisory,Owner's engineer,Vendor_2,One-off,Development / Construction,USD,2.48,178.98,0.0089,1.39,Yes,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C010,Technical advisory,Advisory,Technical advisory,Vendor_3,One-off,Development / Construction,USD,1.46,178.98,0.0052,0.82,Yes,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C011,Construction insurance,Insurance,Construction insurance,Vendor_4,One-off,Development / Construction,USD,2.72,178.98,0.0097,1.52,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C012,Legal due diligence,Advisory,Legal due diligence,Vendor_5,One-off,Development / Construction,USD,1.15,178.98,0.0041,0.64,Yes,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C013,Transaction legal advisory,Advisory,Transaction legal advisory,Vendor_6,One-off,Development / Construction,USD,1.05,178.98,0.0038,0.59,Yes,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C014,Financing fees,Financing,Financing fees,Vendor_7,One-off,Development / Construction,USD,4.2,178.98,0.015,2.35,Yes,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C015,EPC contingency,Contingency,EPC contingency,Vendor_8,One-off,Development / Construction,USD,9.93,178.98,0.0355,5.55,Yes,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_9,One-off,Development / Construction,USD,3.12,178.98,0.0111,1.74,Partially,,No,No,Yes
COST_SOL_020,Deccan Sun II,Solar PV,India,Construction,280,0,0,Low-cost utility solar,COST_SOL_020-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_1,One-off,Development / Construction,USD,4.99,178.98,0.0178,2.79,Yes,,No,No,Yes
